114,335,303.38796666813437,308.8555370622841
114,343,370.8472563463181,300.2440731326681
114,424,74.5040149371664,278.8822137267084
114,427,158.46708067118982,440.32334781036786
114,601,205.0090182042652,368.19939406462777
115,75,348.8631398386736,266.40103035612015
115,335,318.53522121441813,307.68968859008174
115,343,370.7032402491518,299.92445142552214
115,424,89.35496640605948,276.89577985566194
115,427,158.3735397240673,440.2628023470863
115,601,211.5088000224148,360.636296396621
116,75,348.8683355282376,266.3481475291134
116,335,331.15705455069815,303.68392934528845
116,343,370.5566897798883,299.61243785700754
116,424,104.20349236446214,276.10768889839886
116,427,158.37258736846078,440.3142709554009
116,601,217.7520000216589,352.91710449874404
117,75,348.873642669937,266.3308642031139
117,335,344.2416000041021,295.4506296673931
117,343,370.63168356329925,299.72988008811427
117,424,119.77217454597964,275.444296296296
117,427,158.37359999999876,440.3100740740737
117,601,223.6722666775961,346.2545679578033
118,75,348.8257599999952,266.4857777777778
118,335,359.1054000025593,287.2156666955872
118,343,370.71070239994697,299.93223351262463
118,424,136.96784000000207,272.32355555555523
118,427,158.33896421086024,440.26682748444057
118,601,229.78959999999802,339.13925925925923
119,75,348.84747734563007,266.51430451186144
119,335,371.7708285748358,280.8111164427394
119,343,370.7007295930282,299.9573139227394
119,424,154.98400000000402,269.76814814814776
119,427,158.36975157898337,440.1708820661723
119,601,236.22829094165354,331.13575770485613
120,75,348.8700693364092,266.34413168352046
120,335,381.58334857362485,275.93963494609676
120,343,370.54751212622705,299.6190584357432
120,424,173.51999999999634,271.08399999999943
120,427,158.39991560756062,440.2764037351359
120,601,242.21102224248057,323.17037044913224
121,75,348.9056604465304,266.4876082305789
121,335,390.2218800018119,272.16048150302873
121,343,370.7274811752791,299.8989973181518
121,424,192.99999999999386,276.379999999999
121,427,158.4583716984338,440.3052803560301
121,601,248.1424000000004,317.4133333333333
122,75,348.88587469371265,266.3951563878415
122,335,398.7947963654648,268.83178453467724
122,343,370.87630045947316,300.1759184696342
122,424,212.42943999999852,282.4271111111105
122,427,158.4424541935562,440.2307060931259
122,601,253.90773334103756,311.03481486432895
123,75,348.8746648955214,266.42586913810453
123,335,407.30685158391395,265.057817022216
123,343,370.6740373459934,299.8270301303778
123,424,231.46415999999817,288.51866666666683
123,427,158.43133726323572,440.333555555555
123,601,258.4357333409116,304.2792592881183
124,75,348.88163236007586,266.4840033288629
124,335,415.9588152189144,260.23047693976986
124,343,370.7193350110151,299.8483792912985
124,424,249.69855999999936,296.4050370370364
124,427,158.50023747470118,440.440925915077
124,601,261.9085333340706,301.1985185277655
125,75,348.83979654993254,266.6027349906044
125,335,425.72400000000243,255.54888888888837
125,343,370.72828831255157,299.93341643685636
125,424,266.1016960005247,303.02385186270106
125,427,158.55480000011198,440.53381481361
125,601,266.0408727285301,299.47838385626693
126,75,348.8697671149805,266.719739095153
126,335,435.3429090944303,250.71572392840258
126,343,370.85551553034406,300.22614506539355
126,424,281.5153440007896,303.4194074236813
126,427,158.50491604421734,440.616479441845
126,601,270.39860000954263,294.28759257253813
127,75,348.8392241120062,266.7609172954228
127,335,443.3059891017223,243.31842765576738
